segment_id,review_id,listing_id,segment_text,main_topic_id,main_topic_label,topic_id,topic_label,satisfaction_0_100,sentiment_label
4781,165647834,14688728,Communication with Gina was great prior to us getting there and when we checked out.,5,Communication,17,Communication,81.245,positive
4782,165647834,14688728,The apartment was as described and comfortable.,0,Accuracy,0,Apartment Expectation,75.53,positive
4783,165647834,14688728,The neighbourhood was great - quiet at night with restaurants within a short walk or drive.,7,Location,28,Nearby Restaurants & Shops,81.245,positive
4784,165647834,14688728,We were able to park in the driveway which was very appreciated.,1,Amenities,6,Parking,77.815,positive
4785,984865967149435834,922609828352154284,Had an awesome experience at Aubrey and Brenda’s place!,6,Experience,23,Overall Experience,82.94,positive
4786,984865967149435834,922609828352154284,and gracious hosts.,5,Communication,18,Host Quality,77.86999999999999,positive
4787,984865967149435834,922609828352154284,They were easy to reach and flexible with check-in questions.,2,Check-in,9,Check-in,79.97000000000001,positive
4788,984865967149435834,922609828352154284,The location and nearby amenities were incredible.,1,Amenities,3,General Amenities,50.0,neutral
4789,984865967149435834,922609828352154284,The apartment was spotless clean,3,Cleanliness,11,General Cleanliness,70.095,positive
4790,984865967149435834,922609828352154284,well stocked with linens,4,Comfort,13,Bed Comfort,63.660000000000004,positive
4791,984865967149435834,922609828352154284,extra pillows,4,Comfort,13,Bed Comfort,50.0,neutral
4792,984865967149435834,922609828352154284,The balcony and view really can’t be beat.,6,Experience,25,View Experience,50.0,neutral
4793,984865967149435834,922609828352154284,Did I mention the location?,7,Location,27,Location Convenience,50.0,neutral
4795,1457340220722286648,1352302197638012139,Very spacious and nice place.,4,Comfort,14,Interior Design,73.515,positive
4798,1490660179640767244,5286926,Great stay!,6,Experience,23,Overall Experience,82.94,positive
4800,1459542022400140679,20474413,Lucy and Donald were great hosts.,5,Communication,18,Host Quality,81.245,positive
4801,1459542022400140679,20474413,They went out of their way to make us feel at home.,6,Experience,22,Home Feeling,50.0,neutral
4802,1459542022400140679,20474413,They were very helpful with recommendations of things to do and places to eat based on what our family enjoyed.,7,Location,28,Nearby Restaurants & Shops,87.505,positive
4803,1459542022400140679,20474413,We look forward to going back.,6,Experience,23,Overall Experience,50.0,neutral
4804,7252225,959676,Michael was awesome!,5,Communication,18,Host Quality,82.94,positive
4805,7252225,959676,Really easy to get my keys and he even left me with some touristy manuals in the space for me to peruse.,7,Location,26,Access & Entry,74.635,positive
4806,7252225,959676,Michael was also really accommodating with my questions and would get back to me whenever I contacted him.,5,Communication,18,Host Quality,50.0,neutral
4807,7252225,959676,The space was lovely and incredibly hip and artsy and convenient to everywhere I needed to go.,4,Comfort,14,Interior Design,79.295,positive
4808,7252225,959676,I was in town for TIFF and it was never more than a 15 minute commute to any of the sites.,7,Location,27,Location Convenience,50.0,neutral
4809,7252225,959676,Thanks so much for being a great host Michael!,5,Communication,18,Host Quality,90.35,positive
4810,7252225,959676,You made my first Air BnB experience easy and a lot of fun.,6,Experience,23,Overall Experience,86.75500000000001,positive
4811,133439033,12042727,Kim & Neil's place is exactly what the photos describe,0,Accuracy,1,Photo Accuracy,50.0,neutral
4812,133439033,12042727,It's three floors,4,Comfort,15,Interior Space & Natural Light,50.0,neutral
4813,133439033,12042727,with the bedrooms all on the 2nd and 3rd floors,4,Comfort,15,Interior Space & Natural Light,50.0,neutral
4814,133439033,12042727,so they're nice and secluded from the main area.,7,Location,27,Location Convenience,73.64,positive
4815,133439033,12042727,Kim was very good about answering texts promptly,5,Communication,20,Quick Response,74.635,positive
4816,133439033,12042727,and was helpful and gracious.,5,Communication,18,Host Quality,87.53,positive
4817,133439033,12042727,She even left us snacks at check in!,1,Amenities,2,Coffee & Breakfast,50.0,neutral
4818,133439033,12042727,The house is literally steps away from Yonge Street (the main street in Toronto),7,Location,31,Transportation Access,50.0,neutral
4819,133439033,12042727,and therefore extremely close to shops,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
4820,133439033,12042727,Overall this is a gorgeous house,6,Experience,22,Home Feeling,80.62,positive
4821,133439033,12042727,with super huge fluffy beds (we all slept great),4,Comfort,13,Bed Comfort,94.17,positive
4822,1186341670408978395,612969552478578409,Justin did an amazing job hosting me and 2 friends on our stay!,5,Communication,18,Host Quality,90.08,positive
4824,1186341670408978395,612969552478578409,The property was very clean,6,Experience,22,Home Feeling,72.88,positive
4828,1186341670408978395,612969552478578409,The only con to this property is when the sub pump (I think that’s what it sounds like) is being activated its make a slightly loud noise,7,Location,29,Neighborhood Quietness,68.06,positive
4829,1186341670408978395,612969552478578409,Outside of that he is very friendly and very responsive on anything you may need,5,Communication,21,Responsive Host,87.1,positive
4831,996406252900505172,633517773454065299,It’s ok for a short term stay.,6,Experience,24,Recommendation,64.8,positive
4832,1531339800989052222,19869520,What a great neighborhood!,7,Location,27,Location Convenience,82.94,positive
4833,1531339800989052222,19869520,Pretty quiet and great historical homes.,6,Experience,22,Home Feeling,90.36999999999999,positive
4834,1531339800989052222,19869520,Within walking distance to Bloor street with lots of shops and eateries.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
4835,1531339800989052222,19869520,The stairs in the home are pretty steep and the ones leading to the second floor bedrooms have a turn at the top so that if you are coming down you have to be very careful,7,Location,26,Access & Entry,85.445,positive
4836,1531339800989052222,19869520,especially in the dark.,6,Experience,23,Overall Experience,50.0,neutral
4838,1531339800989052222,19869520,just know this going in incase you have children.,5,Communication,19,Issue Handling,50.0,neutral
4839,1531339800989052222,19869520,The kitchen has everything you need if you want to cook,1,Amenities,4,Kitchen Facilities,53.86,positive
4841,1531339800989052222,19869520,The unit is connected to others and you can hear the other tenants on occasion.,7,Location,29,Neighborhood Quietness,50.0,neutral
4842,1531339800989052222,19869520,I would definitely stay here again!,6,Experience,23,Overall Experience,72.87,positive
4843,240317151,16429884,the sleeping couch wasn't that comfortable and it was very loud.,4,Comfort,13,Bed Comfort,29.885,negative
4844,240317151,16429884,Very easy to go into the city centre.,7,Location,27,Location Convenience,74.635,positive
4845,240317151,16429884,It takes around 20 minutes via public transport to get there.,7,Location,31,Transportation Access,50.0,neutral
4846,240317151,16429884,Nice bars and restaurants on the same street!,7,Location,28,Nearby Restaurants & Shops,73.765,positive
4847,240317151,16429884,But all in all it was great to stay at Sebastians apartment,0,Accuracy,0,Apartment Expectation,88.42,positive
4848,768820255750642782,5681246,This little gem of a place might be one our favorite air bnb experiences!,6,Experience,23,Overall Experience,75.465,positive
4849,768820255750642782,5681246,Tyrone hosted us in a lovely,5,Communication,18,Host Quality,79.295,positive
4850,768820255750642782,5681246,2 floor dollhouse that was modern and updated,4,Comfort,15,Interior Space & Natural Light,50.0,neutral
4851,768820255750642782,5681246,fantastic design and extremely spacious.,4,Comfort,14,Interior Design,77.86999999999999,positive
4852,768820255750642782,5681246,The space had absolutely all we needed,4,Comfort,14,Interior Design,50.0,neutral
4853,768820255750642782,5681246,including thoughtful little amenities and unexpected touches,4,Comfort,14,Interior Design,69.08999999999999,positive
4854,768820255750642782,5681246,such as a range of toiletries,3,Cleanliness,10,Bathroom Cleanliness,50.0,neutral
4855,768820255750642782,5681246,xtra comfy blankets and even condiments in the fridge!,1,Amenities,4,Kitchen Facilities,50.0,neutral
4856,768820255750642782,5681246,And good coffee and tea 😊 It was a good hike to the areas we wanted to visit,1,Amenities,2,Coffee & Breakfast,94.78500000000001,positive
4857,768820255750642782,5681246,which worked for us as we love to walk,7,Location,27,Location Convenience,81.845,positive
4858,768820255750642782,5681246,there is public transport available nearby also.,7,Location,31,Transportation Access,50.0,neutral
4859,768820255750642782,5681246,Tyrone was responsive and always available when we had questions,5,Communication,21,Responsive Host,68.06,positive
4861,768820255750642782,5681246,We discovered an incredible french bakery and coffeehouse on the corner of our last morning that was divine,7,Location,28,Nearby Restaurants & Shops,77.86999999999999,positive
4863,534212681,31462095,Convenient location with lots of nearby restaurants,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
4864,534212681,31462095,transit and shopping.,7,Location,31,Transportation Access,50.0,neutral
4865,165035873,8355488,CJ's apartment was absolutely fantastic.,0,Accuracy,0,Apartment Expectation,79.92,positive
4867,165035873,8355488,and the place was modern and clean.,4,Comfort,14,Interior Design,70.095,positive
4868,165035873,8355488,I will likely return on my next visit to Toronto.,6,Experience,23,Overall Experience,50.0,neutral
4869,267724401,8195595,I enjoy my little stay in Raoul house,6,Experience,22,Home Feeling,74.695,positive
4870,267724401,8195595,he was respectful and retailer.,7,Location,28,Nearby Restaurants & Shops,72.94,positive
4871,267724401,8195595,The bedroom is amazing with a special style,4,Comfort,15,Interior Space & Natural Light,87.895,positive
4872,267724401,8195595,and you can have a lot of amenities.,1,Amenities,3,General Amenities,50.0,neutral
4875,1187803600928232991,1604069,clean and spacious with a wonderul bathroom .,3,Cleanliness,10,Bathroom Cleanliness,70.095,positive
4878,997824505540092618,818134630342006430,She is so welcoming and friendly so she makes me feel like at home right away.,5,Communication,18,Host Quality,93.29499999999999,positive
4879,997824505540092618,818134630342006430,Her house is so beautiful and thoughtfully setup for travelers.,6,Experience,22,Home Feeling,91.915,positive
4880,997824505540092618,818134630342006430,Great bed and linens,4,Comfort,13,Bed Comfort,81.245,positive
4881,997824505540092618,818134630342006430,Kitchen is also well equipped.,1,Amenities,4,Kitchen Facilities,63.660000000000004,positive
4882,997824505540092618,818134630342006430,And I loved the little terrace & beautiful garden as well.,6,Experience,25,View Experience,93.185,positive
4883,997824505540092618,818134630342006430,Runnymede area is great place to stay peacefully.,7,Location,29,Neighborhood Quietness,90.88000000000001,positive
